,name,email,country,gender,avg_rating,long_tailed,target
355,Mallet,weissjacqueline@ifrance.com,United Kingdom,M,2,7.62791035897654,0
356,Daniel,corinnepineau@gmail.com,France,F,2,2.0239646067801123,0
357,Voisin,royervictoire@wanadoo.fr,Belgium,M,0,173.20175742018776,0
358,Marin,qreynaud@free.fr,France,M,4,25.707069296522164,1
359,Rolland,hugues49@laposte.net,Belgium,F,1,92.38434712468954,0
360,Pineau,mullerchristiane@ifrance.com,France,F,2,34.715408705956946,0
361,Moreno,fberthelot@bouygtel.fr,United Kingdom,F,4,19.26787834583363,0
362,Leduc,sylviemasson@club-internet.fr,Belgium,M,5,20.68881176251577,0
363,Blanchard,suzanne12@gmail.com,France,M,2,2.5762223413527154,1
364,Chartier,jacquelinevaillant@sfr.fr,Belgium,Not Specified,5,29.63908616658494,0
365,Robert,lebonfrederique@tiscali.fr,France,F,2,64.78286015697057,0
366,Delannoy,reynaudgabrielle@live.com,Belgium,F,0,40.47693815561013,1
367,Valette,etienne03@orange.fr,France,M,0,45.42137534668244,0
368,Mahe,robert30@tiscali.fr,France,F,1,43.32676807724122,0
369,Monnier,eric14@noos.fr,Belgium,F,0,13.179629431070184,0
370,Jean,alex23@club-internet.fr,United Kingdom,F,4,13.800695555377517,0
371,Bourgeois,ydelmas@live.com,France,F,0,7.008593888242048,0
372,Carre,iraymond@yahoo.fr,Belgium,M,1,23.524218558542763,0
373,Maréchal,constance73@live.com,United Kingdom,F,3,15.876726320953232,0
374,Lefort,aurore45@ifrance.com,United Kingdom,F,0,10.980933461801417,0
375,Gosselin,francois74@yahoo.fr,France,F,2,6.362656232254579,0
376,Cohen,adelaideberger@free.fr,France,F,0,13.90490874704144,0
377,Maillot,hrolland@ifrance.com,Belgium,F,5,5.503154257945113,0
378,Perrier,dblanchet@orange.fr,France,F,0,45.11344407394423,0
379,Parent,tgaudin@tiscali.fr,Belgium,M,4,6.0611958755311335,0
380,Rey,diane01@tiscali.fr,United Kingdom,F,3,45.47437335678891,0
381,Prévost,bdumas@gmail.com,Belgium,M,0,34.78470550336169,1
382,Bruneau,cordiereric@bouygtel.fr,United Kingdom,Not Specified,2,28.1690955264374,0
383,Bourgeois,joseph12@live.com,United Kingdom,M,0,38.54326057237098,0
384,Leroy,benjaminpetit@ifrance.com,France,F,2,10.75071871249721,0
385,Joubert,dumontgabriel@sfr.fr,France,F,0,13.593711634760622,0
386,Faure,aphilippe@wanadoo.fr,France,F,0,11.347600480761649,0
387,Loiseau,imercier@free.fr,United Kingdom,F,0,18.837532670694184,0
388,Rey,arnaudeweber@tiscali.fr,Belgium,F,5,19.336399628443818,0
389,Martin,ylacroix@gmail.com,United Kingdom,F,0,183.78583545773608,0
390,Chauvet,antoine95@live.com,United Kingdom,F,0,35.935117974963305,0
391,Marques,iclerc@wanadoo.fr,Belgium,F,0,16.555640297973053,0
392,Morin,francois14@voila.fr,United Kingdom,M,1,60.11651381636282,0
393,Jacquot,laureleleu@laposte.net,Belgium,F,3,189.5962315219346,0
394,Gillet,henriettedelmas@dbmail.com,France,M,0,6.825440178263707,0
395,Renaud,ggregoire@yahoo.fr,United Kingdom,Not Specified,0,17.917438357883654,0
396,Vaillant,jacquotchristelle@yahoo.fr,France,Not Specified,3,57.917944245115486,0
397,Grégoire,llelievre@tele2.fr,Belgium,F,1,7.2241935525132055,0
398,Lévy,gilbert64@ifrance.com,France,Not Specified,0,7.789448960781914,0
399,Chevalier,therese37@orange.fr,France,M,0,118.51933032328621,0
400,Marty,abecker@voila.fr,United Kingdom,F,0,3.8368662845126473,0
401,Cohen,courtoisanne@tele2.fr,United Kingdom,M,4,23.421267118248466,0
402,Hubert,qguillot@tiscali.fr,France,F,0,114.50625449298637,0
403,Ollivier,michelbesnard@club-internet.fr,Belgium,Not Specified,0,14.976988828665318,0
404,Alves,jjoseph@wanadoo.fr,France,M,2,10.236867014583186,0
405,Pottier,rochetheophile@wanadoo.fr,France,F,1,15.20146364194107,1
406,Lefort,lopezhonore@dbmail.com,France,F,0,77.65264084662046,0
407,Da Silva,laurence27@ifrance.com,United Kingdom,Not Specified,0,18.204629880643886,0
408,Potier,antoinettemahe@sfr.fr,United Kingdom,F,3,39.73273231691043,0
409,Brun,yrousseau@dbmail.com,Belgium,M,3,10.61135620364509,0
410,Samson,moniquemillet@free.fr,France,F,0,18.203534621701543,1
411,Paul,ofernandes@tiscali.fr,United Kingdom,F,1,6.575499015275791,0
412,Dupré,josephinebesnard@gmail.com,Belgium,F,0,9.687455501754988,0
413,Berger,utexier@sfr.fr,United Kingdom,F,1,7.629916342459479,0
414,Martin,bonnetgregoire@orange.fr,France,F,0,17.192008002250645,0
415,Pichon,margaudpottier@yahoo.fr,United Kingdom,F,0,16.953432448262387,0
416,Boulay,oimbert@club-internet.fr,France,F,3,57.146432286666,0
417,Normand,clemence32@live.com,Belgium,F,0,7.081675938026085,0
418,Pascal,michelle76@tele2.fr,United Kingdom,M,0,4.270563036234835,0
419,Dupré,camille71@laposte.net,Belgium,Not Specified,3,34.191416704171615,0
420,Vasseur,hamelhonore@ifrance.com,Belgium,F,5,62.92511623805505,1
421,Barthelemy,alexandriefischer@gmail.com,France,M,0,47.39008492257783,0
422,Lefebvre,fguillaume@noos.fr,United Kingdom,M,0,25.212652456998132,0
423,Mary,ngimenez@voila.fr,France,M,0,100.91207037190908,0
424,Laroche,eleonoreweiss@tiscali.fr,Belgium,F,0,15.613479494574543,1
425,Ruiz,idevaux@hotmail.fr,United Kingdom,Not Specified,2,17.692785133082864,0
426,Chevalier,achretien@sfr.fr,France,F,3,28.265444863426946,0
427,Humbert,thierry10@orange.fr,Belgium,M,5,11.166083410792696,0
428,Bonneau,pruvostdenise@live.com,Belgium,F,0,145.20465971438037,0
429,Brunet,hpoirier@tele2.fr,France,F,1,8.029085120135246,0
430,Lopes,alexjacob@wanadoo.fr,France,F,5,47.73404820186286,0
431,Maillot,valentinemaury@bouygtel.fr,France,F,3,8.38120620274632,0
432,Blanc,meyerthomas@tiscali.fr,France,F,2,27.61128785958906,0
433,Andre,ugay@ifrance.com,United Kingdom,Not Specified,0,7.256547073170644,0
434,Chauveau,ferreirabernadette@laposte.net,Belgium,F,0,4.64014960021587,1
435,Samson,antoinelemaire@noos.fr,Belgium,F,0,16.972893586363366,0
436,Hoarau,lombardrichard@bouygtel.fr,Belgium,M,3,69.62469710332785,0
437,Jacob,barrestephane@live.com,United Kingdom,Not Specified,5,18.131299763707716,0
438,Chauvet,noemiallard@gmail.com,France,M,2,86.60454905091812,0
439,Maillot,renardclemence@voila.fr,United Kingdom,F,0,23.713471169923498,0
440,Diaz,vincent25@yahoo.fr,France,F,1,33.70470434708863,0
441,Bonneau,ethierry@bouygtel.fr,Belgium,Not Specified,1,23.81653395752828,0
442,Masse,dijouxdenis@laposte.net,Belgium,M,0,30.355667336007233,0
443,Vallée,dijouxzoe@orange.fr,United Kingdom,F,0,3.565457614261407,1
444,Perrot,pascalvirginie@sfr.fr,France,F,0,28.209872867212237,0
445,Schmitt,andreerenaud@tele2.fr,United Kingdom,Not Specified,2,18.068442832913636,0
446,Lévêque,renemace@live.com,France,Not Specified,0,57.400945068272044,0
447,Lévy,martinturpin@dbmail.com,United Kingdom,F,5,36.080261885681175,0
448,Rodriguez,gabrielle01@dbmail.com,France,F,1,16.941888665037272,1
449,Le Gall,arthur19@voila.fr,France,F,1,10.615792314134437,0
450,Klein,brunmichele@bouygtel.fr,United Kingdom,F,0,17.60692837370648,0
451,Renaud,caroline16@wanadoo.fr,France,M,0,120.42444519051534,0
452,Rossi,friviere@tele2.fr,France,M,0,5.677756852205563,0
453,Breton,theodoreguillot@noos.fr,Belgium,Not Specified,3,192.4531512121205,0
454,Maillet,arthur00@bouygtel.fr,United Kingdom,F,1,51.12020133296083,0
455,Garnier,timothee84@gmail.com,United Kingdom,F,0,4.995286314089309,1
456,Neveu,claudejacquot@wanadoo.fr,Belgium,M,0,18.317894349804355,1
457,Joly,jeannine06@noos.fr,United Kingdom,F,0,119.8984108371555,0
458,Guyot,philippebouvier@tiscali.fr,United Kingdom,F,2,7.311797202223225,0
459,Pons,briandalix@free.fr,Belgium,F,5,16.29772030834902,0
460,Dijoux,grondinmaryse@tiscali.fr,France,Not Specified,3,87.63945721524416,0
461,Jacob,dupuisedouard@club-internet.fr,United Kingdom,F,0,10.03738794542766,0
462,Perrin,gilbertnavarro@voila.fr,Belgium,F,4,101.32619166936334,0
463,Chrétien,edith61@wanadoo.fr,United Kingdom,F,4,1.4141067039800967,0
464,Hoarau,rcarre@ifrance.com,France,F,5,8.73509816952898,0
465,Perret,drocher@free.fr,Belgium,F,2,53.8647236790192,0
466,Lacombe,luc32@orange.fr,Belgium,F,0,89.09714286137128,0
467,Hernandez,juliencourtois@bouygtel.fr,Belgium,M,4,56.747657481799784,0
468,Devaux,arnaudnicolas@noos.fr,United Kingdom,F,5,42.59759572422145,0
469,Munoz,patrickthierry@laposte.net,France,F,0,43.20867862270254,0
470,Blin,noemihoarau@wanadoo.fr,United Kingdom,M,0,9.188132781442205,0
471,Becker,susanne07@sfr.fr,United Kingdom,F,0,5.284675153981777,1
472,Bonnet,ybrun@wanadoo.fr,United Kingdom,Not Specified,3,92.84508495101025,0
473,Chevallier,alicejoubert@wanadoo.fr,France,F,1,22.030937939628004,0
474,Teixeira,marchandemmanuel@voila.fr,United Kingdom,F,5,16.438834944517144,0
475,Faure,letellierpatrick@ifrance.com,France,F,3,3.6181175759764646,0
476,Lebreton,antoinette56@bouygtel.fr,United Kingdom,M,0,101.65787901385069,0
477,Pages,ledouxhugues@orange.fr,United Kingdom,F,0,12.986873981073348,0
478,Traore,benjaminsamson@gmail.com,United Kingdom,F,5,20.650966694937587,0
479,Gros,jacquotcaroline@orange.fr,Belgium,F,0,13.124199120540677,0
480,Lebreton,josephinetoussaint@wanadoo.fr,United Kingdom,M,0,11.333080603224507,0
481,Charpentier,josephwilliam@live.com,Belgium,M,0,10.836450802578765,1
482,Martineau,aimee48@bouygtel.fr,Belgium,M,3,18.908990666682115,0
483,Lucas,voisinsusan@sfr.fr,United Kingdom,M,0,9.864667197352759,0
484,Raynaud,emaillot@club-internet.fr,Belgium,F,0,15.362863700374605,0
485,Besnard,christellecollet@dbmail.com,Belgium,F,5,34.39543473851759,1
486,Lévêque,ldelaunay@ifrance.com,United Kingdom,F,4,31.412694273880856,0
487,Grenier,margot93@sfr.fr,Belgium,F,0,10.846895138419093,0
488,Perret,remybuisson@free.fr,Belgium,F,3,3.815734604951959,0
489,Grégoire,susangodard@wanadoo.fr,Belgium,M,0,27.593470887983365,0
490,Boulay,qleblanc@noos.fr,Belgium,F,0,7.0516103811262205,0
491,Hernandez,hgilles@gmail.com,France,Not Specified,2,34.75706318380431,0
492,Chauveau,pierrealbert@hotmail.fr,Belgium,Not Specified,1,21.511748494225493,0
493,Moreau,jeanninehenry@bouygtel.fr,France,M,0,15.298027505144068,0
494,Martin,julienmaurice@free.fr,Belgium,F,1,14.076187919906593,0
495,Peltier,juliette40@voila.fr,Belgium,Not Specified,1,78.78785500894448,0
496,Lefebvre,veroniqueruiz@orange.fr,United Kingdom,F,0,12.233823154335651,0
497,Carlier,xrousset@live.com,United Kingdom,F,0,67.80105218257312,0
498,Fernandez,sferreira@voila.fr,France,M,2,104.72687681888675,0
499,Lecoq,alexandrevalentin@bouygtel.fr,France,M,0,13.495677813592714,0
500,Benard,alicepierre@dbmail.com,United Kingdom,M,1,29.245695689379797,0
501,Gonzalez,colettedescamps@laposte.net,France,F,0,8.826456987817554,0
502,Raymond,ocoste@orange.fr,United Kingdom,F,5,10.593225487825032,0
503,Bernard,nguyenjosette@gmail.com,United Kingdom,F,4,46.602819185169274,0
504,Imbert,constanceclement@noos.fr,France,M,2,49.40512890360077,0
505,Ruiz,luce93@gmail.com,Belgium,F,5,121.78317747773288,0
506,Maillot,thomasdescamps@bouygtel.fr,France,M,2,5.35239074651313,1
507,Vallée,vraynaud@bouygtel.fr,France,F,0,21.657002832556703,0
508,Imbert,albertsuzanne@free.fr,Belgium,M,4,71.50481215585413,1
509,Nicolas,gabrielle69@tele2.fr,France,Not Specified,0,9.876377728382954,0
510,De Oliveira,juliehumbert@laposte.net,Belgium,F,0,20.232687078471905,0
511,Torres,marypenelope@yahoo.fr,United Kingdom,F,0,2.73366403728461,0
512,Lemoine,rcousin@yahoo.fr,Belgium,F,5,5.698555129157383,0
513,Pottier,rcharles@yahoo.fr,Belgium,M,5,20.668700528162173,0
514,Bousquet,danielle81@voila.fr,France,Not Specified,1,10.985256835768348,0
515,Fournier,dialloguillaume@yahoo.fr,France,F,0,56.236856893288454,0
516,Cordier,bleduc@dbmail.com,Belgium,M,4,18.526245215916532,0
517,Lefort,emileboutin@ifrance.com,France,M,3,9.935765898857785,0
518,Weiss,benoitlacroix@noos.fr,Belgium,F,3,16.02891831902148,0
519,Leroy,josephsabine@ifrance.com,United Kingdom,F,1,23.365112227601667,0
520,Payet,anouk68@gmail.com,Belgium,Not Specified,3,2.9631631488924453,0
521,Bernier,jallard@laposte.net,United Kingdom,M,0,38.999997288007755,0
522,Weiss,jacquelineroy@hotmail.fr,France,F,1,27.852463941647336,0
523,Verdier,rherve@bouygtel.fr,United Kingdom,F,1,14.36473755489642,0
524,Lecomte,apottier@gmail.com,United Kingdom,F,1,11.14771384584346,0
525,Hardy,duboislucie@club-internet.fr,Belgium,F,0,1.325470408075511,0
526,Meyer,victoiresamson@wanadoo.fr,France,F,0,22.947416697470004,0
527,Lucas,le-rouxaime@dbmail.com,France,F,0,8.908766907372751,1
528,Rodrigues,ines11@live.com,Belgium,F,0,3.8114830081078157,0
529,Guillaume,catherine57@tiscali.fr,United Kingdom,F,0,16.354665767499736,0
530,Regnier,faurethomas@tele2.fr,France,F,0,50.206940806813435,0
531,Jacob,eallard@noos.fr,Belgium,F,3,32.2883065907153,0
532,Paul,vasseurguy@ifrance.com,Belgium,F,4,17.749376243771195,0
533,Gros,william12@laposte.net,France,F,1,33.28044480713976,0
534,Fontaine,kimbert@yahoo.fr,United Kingdom,F,0,35.51469187287829,0
535,Chartier,hardyrene@club-internet.fr,France,F,0,12.75550545699995,0
536,Benard,lmarechal@dbmail.com,France,M,0,26.282343090297985,0
537,Bernier,wblanchet@orange.fr,United Kingdom,F,1,10.485041988611774,1
538,Diallo,pagesalice@live.com,Belgium,M,1,29.433151440781156,0
539,Le Goff,menardhortense@hotmail.fr,United Kingdom,Not Specified,0,45.36536019635908,0
540,Ollivier,tessierbernadette@orange.fr,France,F,0,20.388023215319343,0
541,Morvan,paulcorinne@yahoo.fr,Belgium,F,0,76.13618696327147,0
542,Fournier,augustin52@dbmail.com,United Kingdom,M,4,8.101604868541642,0
543,Royer,wguillet@noos.fr,France,F,2,7.2340255182684725,0
544,Martin,marcellebegue@tiscali.fr,France,M,5,2.5690075472859233,0
545,Bernier,maggie20@tiscali.fr,Belgium,F,3,13.480088527512201,0
546,Laine,victoirecollin@club-internet.fr,France,F,0,10.092507532716134,0
547,Pottier,bbenoit@tele2.fr,Belgium,M,5,37.83148356016702,0
548,Ferrand,juliettepichon@dbmail.com,Belgium,F,5,27.54154891748321,0
549,Delorme,aurore92@wanadoo.fr,United Kingdom,Not Specified,0,55.862034494599804,0
550,Gilbert,xgomez@ifrance.com,France,F,0,37.53671037261978,0
551,Collet,marceladam@orange.fr,Belgium,M,4,13.442302831840657,0
552,Regnier,cecile39@dbmail.com,France,M,0,59.12075317139792,0
553,Ferrand,tristanberger@laposte.net,United Kingdom,M,1,7.343835174827738,0
554,Samson,emmanuelle28@yahoo.fr,Belgium,F,1,18.349840041110955,0
555,Cohen,smartins@free.fr,France,F,0,58.714151044958136,0
556,Brunel,josette31@tiscali.fr,United Kingdom,F,4,14.699500931751546,0
557,Lacroix,amelie48@sfr.fr,United Kingdom,M,2,10.632338571657758,0
558,Monnier,ugomes@voila.fr,United Kingdom,F,0,4.821390223431815,0
559,Bertrand,louistexier@free.fr,France,M,3,7.904480654146308,0
560,Pascal,qfaure@wanadoo.fr,France,F,0,56.69990012902816,0
561,Hervé,uhumbert@ifrance.com,France,F,1,2.317721517457271,0
562,Vincent,lopezxavier@free.fr,France,F,3,11.198774852589308,0
563,Ledoux,laetitia87@club-internet.fr,France,F,0,20.261107030843352,0
564,Lévy,xleduc@orange.fr,France,F,0,38.07950261809161,0
565,Labbé,pagesedouard@hotmail.fr,United Kingdom,M,0,14.811147263581715,0
566,Guillou,delmasisabelle@wanadoo.fr,France,M,4,52.12435548522208,0
567,Rémy,thibaultnoel@voila.fr,Belgium,F,1,42.633915225423465,0
568,Dupont,chauveauthierry@hotmail.fr,France,F,0,7.340749397785668,0
569,Pruvost,ilacombe@wanadoo.fr,United Kingdom,F,0,2.355356120098151,0
570,Philippe,theodore22@orange.fr,United Kingdom,F,0,16.581294497400965,0
571,Dos Santos,michelpoirier@tiscali.fr,United Kingdom,F,0,10.876267036097948,0
572,Bailly,nathaliechauvet@bouygtel.fr,United Kingdom,F,0,6.04404198136074,0
573,Martins,dufourzoe@noos.fr,United Kingdom,M,1,5.53636943916993,0
574,Vidal,jacquelinedurand@live.com,Belgium,F,0,4.8784056337937685,0
575,Tanguy,ipotier@bouygtel.fr,United Kingdom,Not Specified,5,11.720149058200679,0
576,Faure,sophie93@voila.fr,France,F,0,95.29811602072431,0
577,Meunier,nicoleverdier@voila.fr,Belgium,Not Specified,0,48.61962215300273,0
578,Humbert,williamvallee@gmail.com,France,F,3,27.866539766886365,0
579,Gaudin,matthieu27@dbmail.com,France,F,3,22.313301575109914,0
580,Chartier,pgrondin@bouygtel.fr,France,M,0,28.016628738231624,0
581,Parent,eugenemarty@tiscali.fr,France,M,2,55.35408987091412,0
582,Maillard,elise94@sfr.fr,Belgium,M,1,30.730667274002684,0
583,Renault,lfrancois@ifrance.com,United Kingdom,M,2,4.051492182400503,0
584,Noël,blondeldominique@laposte.net,United Kingdom,M,0,30.554870755045215,0
585,Auger,bmeunier@bouygtel.fr,United Kingdom,Not Specified,3,50.62441764027228,0
586,Peron,patriciaschmitt@hotmail.fr,United Kingdom,F,1,27.36444738731308,1
587,Aubry,ymillet@wanadoo.fr,France,F,2,13.93440845919142,0
588,Roux,victoire66@laposte.net,France,Not Specified,0,7.898586028924779,0
589,Leleu,marcellefontaine@club-internet.fr,France,M,0,19.404887239633272,0
590,Chauvet,wblondel@noos.fr,France,M,0,148.7733941190968,0
591,Lacroix,zmartins@hotmail.fr,France,M,0,5.219770244405553,0
592,Pereira,griviere@tele2.fr,Belgium,F,0,152.33758851253216,0
593,Bouvet,arthurrenaud@orange.fr,France,F,2,51.94590160754673,0
594,Guillot,josephalexandria@noos.fr,United Kingdom,F,0,111.50299703434555,0
595,Muller,edithphilippe@sfr.fr,France,F,5,9.318963483194178,0
596,Marin,oliviereugene@wanadoo.fr,United Kingdom,F,0,3.2242337763523827,0
597,Dumont,emmanuelleverdier@wanadoo.fr,United Kingdom,F,0,16.229619795789013,0
598,Riou,zbrunel@bouygtel.fr,United Kingdom,F,2,121.5666609911693,0
599,Maillet,oriou@voila.fr,Belgium,F,1,6.0793405415615585,0
600,Marty,pauline30@sfr.fr,France,M,0,8.351883651780778,0
601,Besnard,dianenormand@sfr.fr,France,F,0,26.574647753734148,0
602,Robert,noelde-sousa@tiscali.fr,France,F,5,4.296118107228677,1
603,Robin,victoire46@dbmail.com,Belgium,F,0,47.56741922816314,1
604,Gallet,marguerite19@yahoo.fr,France,Not Specified,0,19.768159595888488,0
605,Mahe,juliette91@orange.fr,France,F,4,50.296053617742835,0
606,Dufour,bdupuis@tiscali.fr,United Kingdom,M,0,58.067154096859625,0
607,Carre,dianecouturier@live.com,Belgium,F,0,6.1417674278051475,1
608,Rousset,gabrielgregoire@dbmail.com,United Kingdom,M,2,40.90154221887202,0
609,Julien,alvessuzanne@sfr.fr,France,F,3,11.889687612887066,0
610,Bourgeois,dorothee66@ifrance.com,Belgium,Not Specified,3,73.44989673155897,0
611,Da Silva,brigittegarnier@club-internet.fr,France,M,3,29.418272931772872,0
612,Lombard,edithroche@tiscali.fr,United Kingdom,F,0,17.42741255494097,0
613,Marty,isabellegerard@noos.fr,United Kingdom,F,0,18.76948422737471,0
614,Aubry,gabrielbarbier@laposte.net,United Kingdom,F,5,34.803982769935345,0
615,Pichon,ccolin@club-internet.fr,France,F,0,31.787455346124773,0
616,Hamel,fbaudry@live.com,France,M,0,58.03246126650904,0
617,Jourdan,rousselclemence@orange.fr,United Kingdom,M,0,3.145143209740804,0
618,Dijoux,martinezmathilde@hotmail.fr,Belgium,Not Specified,4,48.41571365526133,0
619,Turpin,nathalie94@ifrance.com,Belgium,F,5,10.120627348492192,0
620,Goncalves,lorraineriviere@wanadoo.fr,Belgium,F,0,7.939429701075096,0
621,Leroux,odelahaye@orange.fr,France,F,2,16.121757606854437,0
622,Richard,guymunoz@laposte.net,France,M,4,6.968695879045645,0
623,Diaz,claudeledoux@free.fr,United Kingdom,M,0,12.073272938101573,0
624,Mercier,guyotetienne@bouygtel.fr,United Kingdom,M,1,5.100956555470568,0
625,Loiseau,xverdier@bouygtel.fr,United Kingdom,F,5,27.400594504974304,0
626,Delorme,tdupont@hotmail.fr,France,F,3,14.323400402032327,0
627,Blanchard,wlopez@dbmail.com,Belgium,F,0,28.001037419400475,0
628,Adam,bperrier@club-internet.fr,United Kingdom,M,3,13.331710713599618,0
629,Guibert,marceldiallo@hotmail.fr,United Kingdom,M,3,12.764432189278988,0
630,Allain,paulbarbe@sfr.fr,United Kingdom,F,1,49.443112398349726,0
631,Sauvage,alain46@wanadoo.fr,Belgium,F,3,4.455274380787646,0
632,Lévy,mathilderemy@ifrance.com,France,Not Specified,2,17.14170344594706,0
633,Bourgeois,etienne74@orange.fr,France,F,0,16.982831364470353,0
634,Jourdan,philippine41@live.com,Belgium,F,1,11.125534224621164,0
635,Rodrigues,ymichel@tele2.fr,United Kingdom,M,4,53.0890288478466,0
636,Roux,danielle96@tele2.fr,Belgium,F,0,11.501945588325391,0
637,Bourdon,isaacrobert@bouygtel.fr,France,F,5,13.564227545719449,0
638,Gautier,qneveu@sfr.fr,United Kingdom,M,1,5.758410519430707,0
639,Vallée,gaubry@ifrance.com,Belgium,F,2,9.877060032139134,0
640,Payet,lroyer@voila.fr,Belgium,F,1,55.183419318106054,0
641,Guillaume,raymond10@noos.fr,United Kingdom,M,4,26.614208723411398,0
642,Ruiz,laurence35@noos.fr,United Kingdom,M,2,3.9761556468783397,0
643,Valette,lucydenis@orange.fr,United Kingdom,M,0,35.61001851419218,0
644,Pelletier,lpichon@live.com,United Kingdom,M,0,37.48953787394293,0
645,Launay,xlejeune@yahoo.fr,United Kingdom,F,4,8.724127776424604,0
646,Fernandez,gpayet@voila.fr,United Kingdom,M,3,230.43348145897107,0
647,Hardy,ebegue@orange.fr,United Kingdom,F,5,10.581846425451582,1
648,Carlier,de-oliveirabertrand@club-internet.fr,France,Not Specified,1,75.86540228099622,0
